bark_thickness,bud_burst_mean,clonal_growth_form,coarse_root_depth,cold_tolerance,cone_serotiny,dispersal_distance,dispersal_syndrome,drought_tolerance,bud_burst_early,fire_resistance,fire_tolerance,foliage,bud_burst_late,leaf_dry_matter_content,leaf_flammability,leaf_force_punch,leaf_photosyn_rate,leaf_text_coarse,leaf_thickness,leaf_length,max_height,plant_height_veg,resprout_ability,shade_tolerance,specific_leaf_area,waterlogging_tolerance,wood_density,water_potential_50_loss_stem,xylem_conductance,low_branch_height,hydraulic_safety_margin_50,hydraulic_safety_margin_88,leaf_mass_area,min_midday_xylem,seed_bank_longevity,slope_vulnerability_curve,stem_conduit_diam,water_potential_12_loss_stem,water_potential_88_loss_stem,deg_self_pruning,photosynth_water_effic,specific_leaf_conduct,stem_conduit_dens,stomatal_conductance,seedbank_duration,leaf_toughness,min_predawn_xylem,stem_xylem_vulnerability_p50,leaf_texture,photosyn_rate_per_leaf_area,plant_height_gen,leaf_water_content,seedbank_density,stomata_density,relative_growth_rate,water_use_effic,time_step
16.384846551724134,5.446,1.8209999999999997,1.5010000000000001,-49.9589,0,81.875,5.270521739130435,3.06362,5.446,0,0,3,5.446,0.2986437641379311,0,2.05539,8.525653269779545,1,0.20829000000000003,4.8548,43.44566595550137,30.419118600157727,0.13099999999999987,3.4779,4.773483637936744,1.67219,0.21631014868814383,-2.7729432155741227,0,0.1587627778947369,1.0702954400000002,0.84096371,452.7642138776493,-0.9096,0,62.75128136200887,19.078686785474005,-2.867524939344859,-4.743044225140181,0,2.3980603484781096,4.318695000000001e-5,2225.6862352917638,55.857,0,0,0,0,0,0,0,0,0,0,0,32.424465,t1
15.767627586206896,5.896000000000001,3,0.20800000000000005,-45.562400000000004,0,126.32000000000001,5.9702857142857155,2.52176,5.896000000000001,0,0,3,5.896000000000001,0.05286140689655176,0,0,4.963279455692574,1,0,2.7872000000000003,45.76614446814996,36.297156815460426,0,4.5612,4.353887083778127,1.0148000000000001,0.23352968717422942,-3.2898314078383986,0,0.10255483789473689,0.19126016000000004,0.25347920000000007,480.32806025076115,-0.15600000000000003,0,47.90370995438743,15.489122715844516,-3.2338353895501983,-4.974484410449793,0,4.084608545465777,6.4584000000000016e-6,2582.3696887108317,94.44000000000001,0,0,0,0,0,0,0,0,0,0,0,0,t1
15,6,3,0,-45.5,0,137.5,6,2.58,6,0,0,3,6,0,0,0,5.07859338114286,1,0,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,0,0,0,0,309.029543251359,0,0,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,0,4.17099578611111,0,2606.28866622405,96,0,0,0,0,0,0,0,0,0,0,0,0,t1
22.3810344827586,5,3,2,-46.1,0,30,5.71428571428572,2.02,5,0,0,3,5,0.50828275862069,0,0,3.96980563642857,1,0,4.4,9.28985065528802,18.5985917570499,0,4.83,13.464298882482,0.97,0.17299952642753,-2.03031379432108,0,0.986104210526316,1.83904,2.4373,1956.13066824561,-1.5,0,59.6846743796855,14.8092466320241,-2.11417457050638,-4.78090042949362,1,3.34034924144444,6.21e-5,2376.29849782772,81,0,0,0,0,0,0,0,0,0,0,0,0,t1
7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,0,1,0,4,0.34242,0,2.02578816777491,11.0992673475843,1,0.21,0,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,0,2.61531034482759,0,0,473.551926867833,0,0,84.0762125641212,0,-1.302,-2.516,0,0,1.6947e-4,0,257.821686518994,0,0,0,0,0,0,0,0,2200000,84.1708542713568,0,0,t1
15.161634622400644,4.9170370964669265,0.04977774211984433,0,-0.477236950599565,0,125.07885545077184,6,0.01766251608321373,3.933629677173541,0,0,3,5.900444515760311,0.002736580006464651,0,0.018314776152370312,0.04779044682141988,0,0.00207693337810385,0.03833458301183414,0.22028081282919618,35.68793991374872,0.9834074192933853,0.0773557555701489,0.11764328658864179,0.01576295167128404,0.4364975865702318,0,0,0,0,0,0,0,1.9668148385867705,0,0,0,0,0,0,7.930109261851062e-8,0,1.258747501881121,0.01258747501881121,0,0,0,0,0,0,0,0,0,0,0,t1
23.502739005427685,0,3,0,-30.49616539240124,0,1121.7949252847804,6,1.169767184538647,0,0,0,3,0,0.43421452652499415,0,2.9060147471027187,7.58293424272622,0,0.32954806410443205,2.0006847513569217,34.95206740501552,54.48626446906305,0,4.959342638697356,11.61302595658461,0.95,0.22272369502713843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2582744265805586e-5,0,199.72609945723153,1.9972609945723152,0,0,0,0,0,0,0,0,0,0,0,t1
7.776910201339513e-4,0.0020654861943936276,7.5108588887041e-4,0,-0.021282018661143067,0,0,0.00225325766661123,6.647110116503129e-4,0.0018777147221760249,0,0,0,0.00225325766661123,1.3871278166981694e-4,0,0.0017051765161392718,0.005350841342026895,3.75542944435205e-4,6.00868711096328e-5,0,0.00450651533322246,0.004904117486381574,3.75542944435205e-4,4.54406962766598e-4,26.196939827396953,6.647110116503129e-4,7.467942490979137e-5,-8.525998410380514e-4,0,0,2.7414634943769966e-4,2.85788180715191e-4,0.030865956744707476,-7.548413183147619e-4,7.5108588887041e-4,0.007820324905633213,0.008892062506458574,-3.055041852980393e-4,-0.0015038617209907784,0,9.002284280181406e-4,2.0579753355049232e-8,0,0.12471614202103269,0,0,0,-9.413839497050086e-4,0,0,23.491174740805775,0,0,0,0.053954967713628336,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
17.044817341666672,3.935,1.7710000000000001,0,-33.385400000000004,0,375.1629999999994,6.000000000000001,1.22263,3.9,0,0,2.7900000000000005,3.9699999999999998,0.4699843871987554,0,4.058285000000001,7.501734066206529,0.878,0.26259000000000005,2.5321000000000002,49.23,52.41337461360075,0.07,4.0776,8.174132114269055,1.40155,0.20077903598732788,-1.3520500000000002,0,0,0,0,47.23890687683065,0,0,15.746405228758183,3.319840277777771,-1.0088000000000001,-1.6995000000000002,0,0,1.23732e-5,0,93.66059407289177,0.664,0,0,0,0,0,0,0,0,43.714125,0,0,t1
20.0375,2.375,1.5750000000000002,0,-30.36,0,36.1,6,0.91925,2.375,0,0,3,2.375,0.26915875,0,1.9569999999999999,3.6159375,0.475,0.19474999999999998,2.8325,33.25,50.230211956521714,0,4.35175,5.906895833333341,0.9737499999999999,0.21964275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t1
20.37744568804705,4.861386138613861,2.722772277227723,1.7227722772277227,-46.948316831683165,0,34.620462046204615,5.7538896746817585,2.02,4.861386138613861,0,0,2.5841584158415842,4.861386138613861,0.48529188118811906,0,0.2808023202856311,4.958047853816493,1,0.02910891089108911,3.7900990099009904,10.774425811980771,18.147899581286797,0.13861386138613863,4.373960396039604,15.00456206737959,1.0088118811881188,0.18264172628466002,-2.0623891099597413,0,1.2119347637957996,1.5841235643564355,2.0994564356435643,1750.6247040942349,-1.2920792079207921,0,63.06567967257757,12.756479772139572,-2.001595917168862,-4.466953835306386,1,2.877330534709567,7.698297029702971e-5,2046.910587237739,105.50993674520709,0,0,0,0,0,0,0,0,304950.49504950497,11.667247126722726,0,0,t1
151.47205491085813,5.24329759888083,0.011185984471403369,2.9888140155285967,-36.913958991446066,0,992.2507890596922,4.736076027921089,2.673804589846657,4.7641597241001055,1,0,3.0000000000000004,5.722435473661556,0.47968999046542565,0,2.4123339116854168,9.479856351976881,1,0.5376065669056667,3.3649433944772773,50.47913787478073,58.97872039042125,0.012665196316027048,2.7466297892128337,8.21410548711907,1.8217049165950938,0.2292347131572256,-3.710308753262431,0,0,0.07485131022771993,0.043367025357671424,133.43114314185488,-2.070126748508201,0.9582757495614511,40.35646992562743,16.917062573557963,-2.1419546860570464,-4.835486179260122,0,0.015552231364575921,4.0325941519678964e-5,75.52840030619751,66.66052036932697,0,0,-1.1832836869372276,-3.056899641101029,0,0,0,0,0,0,0,3.134826066161438,t1
15,6,3,0,-45.5,0,137.5,6,2.58,6,0,0,3,6,0,0,0,5.07859338114286,1,0,2.6,50,38.3514545454545,0,4.53,3.29642857142857,1.02,0.240555509403757,-3.43602541655023,0,0,0,0,309.029543251359,0,0,46.5362765835939,15.5680369041451,-3.36379602033207,-4.99695397966792,0,4.17099578611111,0,2606.28866622405,96,0,0,0,0,0,0,0,0,0,0,0,0,t1
2.07084444444444,5.5,2,0,-56.67,0,0,6,1.77,5,0,1,0,6,0.36936596393372,0,4.54056331348139,14.2482808459476,1,0.16,0,12,13.0587395104895,1,1.21,18.0513377806896,1.77,0.198857217307344,-2.2703125,0,0,0.73,0.761,82.1902187275229,-2.01,2,20.8240496100773,23.6778846153846,-0.8135,-4.0045,0,2.39713844011111,5.48e-5,0,332.09555356871,0,0,0,-2.50672782874618,0,0,0,0,0,0,0,0,t1
18.887657386155645,5,1.47695410972459,2.507681963425137,-51.430660615963944,1,35.07681963425137,4.976412550052909,3.045517566118776,5,0,0,3,5,0.5303147553313727,0,2.655176668713465,9.216276692551197,1,0.26907144061532245,6.024582282960438,29.95765920594194,22.48791361818272,0.16922732114171207,3.2561859133820765,8.09560076275217,1.8482897967254868,0.19002644812582034,-2.179753193945192,0,0.4854768887845216,1.905526029930156,1.7793797131384625,963.0384098745541,-1.6015363926850275,0,71.22157570350137,19.887383516349928,-2.367394452058951,-4.607518528876307,0,1.6445141800222607,7.344669188255181e-5,2049.2274575323418,39.87776096256393,0,0,0,0,0,0,0,0,0,0,0,41.8863003923909,t1
2.07084444444444,5.5,2,0,-56.67,0,0,6,1.77,5,0,1,0,6,0.36936596393372,0,4.54056331348139,14.2482808459476,1,0.16,0,12,13.0587395104895,1,1.21,18.0513377806896,1.77,0.198857217307344,-2.2703125,0,0,0.73,0.761,82.1902187275229,-2.01,2,20.8240496100773,23.6778846153846,-0.8135,-4.0045,0,2.39713844011111,5.48e-5,0,332.09555356871,0,0,0,-2.50672782874618,0,0,0,0,0,0,0,0,t1
19.686559522450317,5.365053837182623,3.0000000000000004,1.2698923256347538,-45.88096769769043,0,69.24328749713199,5.81858681062361,2.224430148822269,5.365053837182623,0,0,3.0000000000000004,5.365053837182623,0.32273218721243807,0,0,4.374572857257588,1,0,3.7429030930712783,24.151246885852782,25.809450113298848,0,4.720483848845213,9.752478809456674,0.9882526918591311,0.19766109723764563,-2.5434742159880415,0,0.6261230846117432,1.167691391267669,1.5475542826347928,1354.8500823386435,-0.9524192442260654,0,54.88480131141872,15.086245932478718,-2.5703536757909613,-4.859771607021677,1,3.643579949917495,3.943015671095911e-5,2460.257291315078,86.47580755773934,0,0,0,0,0,0,0,0,0,0,0,0,t1
23.459793971430607,1.3061898658996745,2.6325083717692053,0.22021281239864537,-36.92668805130239,0,539.933998348096,5.886598028538884,1.9142452192845985,1.291615399749618,0,0,2.779081776251776,1.320764332049731,0.23953358895302648,0,1.6255234041545228,5.333779910020415,0.2532642865760574,0.1881973192149074,1.6177308267834403,38.31474281100764,42.840993811426316,0.08839118741588652,4.377311178729463,10.195411255273925,1.1019838458355473,0.22873781367708332,-2.4742274596084006,0,1.0968127620206978,0.08718301684388806,0.050511715703100764,4873.28731946988,-0.13623862661999092,0.029148932300112892,23.495128988216607,7.25571607283137,-1.587177886403442,-3.215912767096288,0,0.44304570778403185,3.406779827517914e-5,353.4942261038989,112.13150453138338,0.8093169133683022,0,-0.0359932473488409,-0.09298509403736012,0,0,0,0,162006.6974153643,6.19829187233292,0,3.6512867028959306,t1
18.37157908308323,4.584501035428082,1.6670912856102118,0,-57.50227178597447,0,0,6,1.77,4.167728214025529,0,1,0,5.001273856830635,0.3815277910911972,0,4.35841231766184,14.01802772191538,1,0.17830997929143835,0,14.996178429508092,15.285518899720067,1,1.2199872614316936,17.69423217736469,1.913150747187609,0.2034412092919692,-2.1786527899043815,0,0,0.7003988339994562,0.7716530788604732,82.34946557655456,-1.7919447920746885,1.6670912856102118,25.43307627114352,25.83714974318875,-0.8320596608272307,-3.754901691386256,0,1.9981243019552442,4.56783012257198e-5,60.55775969107441,339.7768107179735,0,0,-0.01664543571948941,-2.089472059349682,0,0,0,0,0,0,0,0,t1
1.9420102536231894,0.98,0.245,0,-12.793899999999999,0,15.516666666666659,1.47,0.4949,0.98,0,0,0,0.98,0.08389289999999999,0,0.4963181011048529,2.7193205001581533,0.245,0.051449999999999996,0,4.9,3.760056559815941,0.245,0.3773,25.80216840551458,0.30625,0.059427472222222194,-0.5541199999999985,0,0.6407510344827596,0,0,116.02022208261909,0,0,20.598672078209695,0,-0.31899,-0.61642,0,0,4.152015e-5,0,63.16631319715353,0,0,0,0,0,0,17.7425,0,539000,20.621859296482416,0.040751304488666644,0,t1
15.389999999999999,5.220000000000001,0.6600000000000001,2.3400000000000003,-54.158,1,61.45,4.643478260869565,3.7188000000000003,5.220000000000001,0,0,3.0000000000000004,5.220000000000001,0.4303104,0,4.079400000000001,12.274390526480861,1,0.41340000000000005,6.5,50,28.919755999999968,0.25999999999999973,2.3460000000000005,2.9789267857142856,2.3304000000000005,0.2140219190321955,-2.5691682887084317,0,0,1.5366,0.8902686,67.98649951529899,-1.326,0,74.51726368774274,22.77820430824052,-2.7781370343246556,-4.562049135645661,0,0.9176190729444443,6.587100000000001e-5,1924.3860433742486,21.120000000000005,0,0,0,0,0,0,0,0,0,0,0,64.35390000000001,t1
15.360500000000002,5.279,0.837,2.1630000000000003,-53.5031,1,67.2025,4.746086956521738,3.6326600000000004,5.279,0,0,3,5.279,0.39776128,0,3.7708300000000006,11.730093050102733,1,0.3821300000000001,6.205,50,29.633179351515118,0.24033333333333312,2.5111999999999997,3.002942946428571,2.2312800000000004,0.21602894702183925,-2.634738250942619,0,0,1.4203700000000001,0.8229277700000001,86.21924256712914,-1.2257,0,72.40075312473661,22.232819850751255,-2.822436880702139,-4.594945784103755,0,1.1637078243249996,6.0888450000000015e-5,1975.965857153913,26.784,0,0,0,0,0,0,0,0,0,0,0,59.486105,t1
15.5,5,0,3,-56.6,1,40,4.26086956521739,4.04,5,0,0,3,5,0.55168,0,5.23,14.3039743367044,1,0.53,7.6,50,26.2595333333333,0.333333333333333,1.73,2.889375,2.7,0.206538085850473,-2.32467012444536,0,0,1.97,1.14137,0,-1.7,0,82.4093369735283,24.81184126837,-2.61295116647641,-4.43938366681887,0,0,8.445e-5,1732.05453436533,0,0,0,0,0,0,0,0,0,0,0,0,82.505,t1
12.15360029196078,3.9205162232131547,0,2.352309733927893,-44.38024364677292,1,31.364129785705238,4.636342183230205,3.167777108356229,3.9205162232131547,0,0,2.352309733927893,3.9205162232131547,0.4325740780044466,0,4.10085996948096,11.215792688694846,0.7841032446426309,0.4155747196605944,5.959184659283996,39.20516223213155,20.590185289467964,0.26136774821421005,1.3564986132317516,6.367606664279311,2.1170787605351036,0.16194718325763416,-1.8227813873013954,0,0,1.5446833919459828,0.8949519203377597,0,-1.3329755158924728,0,64.61742850979147,19.45504524408685,-2.0488234877269003,-3.4809351373661763,0,0,6.62175190100702e-5,1358.1095802938366,0,0,0,0,0,0,0,0,0,0,0,0.012691749374780955,64.69243819924027,t1
14.828542222222222,5.025,0.1,2.8499999999999996,-56.6035,1,38,4.34782608695652,3.9264999999999994,5,0,0,2.8499999999999996,5.05,0.542564298196686,0,5.19552816567407,14.301189662166559,1,0.5115,7.22,48.1,25.59949364219111,0.3666666666666663,1.704,3.6474731390344797,2.6534999999999997,0.20615404242331653,-2.321952243223092,0,0,1.908,1.1223515,4.109510936376146,-1.7155,0.1,79.33007260535575,24.75514343572073,-2.522978608152589,-4.417639483477926,0,0.11985692200555552,8.29675e-5,1645.4518076470636,16.6047776784355,0,0,0,-0.12533639143730899,0,0,0,0,0,0,0,78.37974999999999,t1
22.4093115896925,4.873646209386282,3,1.9494584837545126,-45.705776173285194,0,57.62936221419967,5.721505930892218,1.9985198555956678,4.873646209386282,0,0,3,4.873646209386282,0.5064260463089758,0,0.07353790613718413,4.061374928408112,0.9747292418772563,0.008339350180505417,4.3393501805054155,9.939565620677854,19.505943283592014,0,4.833285198555957,13.417768558042717,0.9694945848375451,0.17425574778134692,-1.979006225511522,0,0.9611846095382863,1.7925660649819495,2.3757075812274366,1906.6977632718942,-1.4620938628158844,0,58.176397409801744,14.435005742406162,-2.060747776305858,-4.660083451130966,1,3.255936083718407,6.084909747292419e-5,2316.2476332616766,84.0072202166065,0.05054151624548737,0,0,0,0,0,0,0,0,0,0,0,t1
157.39435483871,5.25,0,3,-36.1,0,1033.33333333333,4.75,2.62,4.75,1,0,3,5.75,0.478702068965517,0,2.31,9.30570566068332,1,0.54,3.2,50.5,60.3562955555555,0,2.78,8.44436553855726,1.79,0.230090584032623,-3.7663165,0,0,0,0,138.038426460289,-2.09285714285714,1,38.6650300052431,16.6092840388346,-2.1185254994092,-4.85056335248641,0,0,3.87333333333333e-5,0,69.1894466666667,0,0,-1.234805,-3.19,0,0,0,0,0,0,0,0,t1
22.3810344827586,5,3,2,-46.1,0,30,5.71428571428572,2.02,5,0,0,3,5,0.50828275862069,0,0,3.96980563642857,1,0,4.4,9.28985065528802,18.5985917570499,0,4.83,13.464298882482,0.97,0.17299952642753,-2.03031379432108,0,0.986104210526316,1.83904,2.4373,1956.13066824561,-1.5,0,59.6846743796855,14.8092466320241,-2.11417457050638,-4.78090042949362,1,3.34034924144444,6.21e-5,2376.29849782772,81,0,0,0,0,0,0,0,0,0,0,0,0,t1
20.96835934964627,0.04753521126760563,2.972837022132797,0.02716297786720322,-35.20985915492958,0,271.113346747149,5.988682092555332,2.0650402414486924,0.04300804828973843,0,0,3,0.05206237424547284,0.07344899257614652,0,0.48347082494969823,1.291245490556153,0.009054325955734407,0.05734406438631791,0.5964788732394367,39.3003018108652,40.00203524398357,0,4.74890342052314,9.118636848993244,1.0075251509054328,0.23048922128682586,-4.241853462928371,0,2.1992287546555955,0,0,11679.50206118565,-0.018949410750215553,0.009054325955734407,18.802022853332517,9.927416508519922,-2.3458134480356065,-5.302285497148262,0,0,3.062277726358149e-5,0,32.41720826961771,0.3179074446680081,0,-0.011180326961770622,-0.028883299798792755,0,0,0,0,0,0,0,0,t1
15.5,5,0,3,-56.6,1,40,4.26086956521739,4.04,5,0,0,3,5,0.55168,0,5.23,14.3039743367044,1,0.53,7.6,50,26.2595333333333,0.333333333333333,1.73,2.889375,2.7,0.206538085850473,-2.32467012444536,0,0,1.97,1.14137,0,-1.7,0,82.4093369735283,24.81184126837,-2.61295116647641,-4.43938366681887,0,0,8.445e-5,1732.05453436533,0,0,0,0,0,0,0,0,0,0,0,0,82.505,t1
24.67965656791339,5.025126523349857,0.026835729810182833,2.973164270189817,-55.17384283315906,1,105.16578073588634,4.308085536277965,3.9350302739724703,4.9927639631902645,0,0,2.9999999999999996,5.057489083509449,0.5420215828259207,0,4.994219026365566,13.897937518354842,1,0.5259062722700596,7.2704832542452875,50.03236256015959,28.57461554750606,0.3087765454702515,1.8230080574913132,3.25256362420042,2.6260721318158406,0.20836681825823483,-2.4279222030081966,0,0,1.8248693837291883,1.057284857110144,11.698898203332197,-1.7102208122805753,0.06472512031918351,79.25708818969719,24.198241685984488,-2.587665895562404,-4.470984923535104,0,0.037310571985162966,8.073555745525134e-5,1627.7673332136135,5.337038614243584,0,0,-0.0799229021957294,-0.2064731338181954,0,0,0,0,0,0,0,76.42682665206938,t1
20.619043177586203,4.9542042042042045,0.47347347347347346,2.204204204204204,-53.81513513513514,1,98.65532198865517,4.74423336379858,3.4984984984984986,4.931681681681682,0,0,2.5165165165165164,4.976726726726727,0.45723596907252073,0,4.037609504516277,12.601952780100111,1,0.4237037037037037,5.656456456456456,45.187687687687685,27.295592943073174,0.39105772439105746,2.038168168168168,6.6770492542560564,2.2504304304304306,0.21694587517449804,-2.4951597613254015,0,0.4214864519692112,1.3586886886886886,0.7871911211211211,114.70736928385931,-1.2667453167453167,0.04504504504504504,76.97297548800222,19.48133358727285,-2.4575713586488446,-4.2059758870726265,0,0.43421777953509055,8.730102102102102e-5,1465.9055009659796,54.6614781076657,0,0,-0.05562184684684684,-0.1436936936936937,0,0,0,0,354554.5545545546,13.565072610298744,0,56.902847847847845,t1
15.498599840514029,5.002800318971941,0.008400956915821963,2.9915990430841783,-56.56891645941146,1,40.27303109976422,4.265739685168592,4.035911534300967,5.002800318971941,0,0,3.0000000000000004,5.002800318971941,0.5501351200295598,0,5.2153543317767515,14.27814032739116,1,0.5285158309448715,7.585998405140296,50,26.293394569710816,0.33239989367601946,1.737840893121434,2.8905148798386677,2.69529546412714,0.20663334548702583,-2.327782273754408,0,0,1.964483371625277,1.1381737999349961,0.8653812928569354,-1.6952394577477008,0,82.30888096193681,24.785955667635953,-2.6150537715656457,-4.440945041544133,0,0.011680118631731464,8.421351306281962e-5,1734.502668790692,0.2688306213063028,0,0,0,0,0,0,0,0,0,0,0,82.27395968322004,t1
15.45341427998663,5.001734499232683,0.006937996930729971,2.9895930046039054,-56.60024282989258,1,39.8612400613854,4.266902606026721,4.0321253734836215,5,0,0,2.9895930046039054,5.003468998465365,0.5510475528886716,0,5.227608345192501,14.303781136070434,1,0.528716470567815,7.573635611663226,49.86817805831613,26.213739799820257,0.33564599897690967,1.7281961207980103,2.941971825618133,2.696773831427211,0.20651144092928422,-2.3244815579295786,0,0,1.9656984419029475,1.1400504970537293,0.2851177426337895,-1.7010753895242632,0.006937996930729971,82.19569770617542,24.807907574481003,-2.606708873141404,-4.437875056046063,0,0.008315669570012858,8.434714419550193e-5,1726.0460398436883,1.1520389656843903,0,0,0,-0.0086958349910082,0,0,0,0,0,0,0,82.21879028161506,t1
22.074414146240095,5.041541648021662,3,1.9169167039566763,-46.075075011187,0,34.46572716232864,5.726154756577623,2.0432633228921304,5.041541648021662,0,0,3,5.041541648021662,0.48716785516658995,0,0,4.015866506650223,1,0,4.325225033561009,10.98101735027533,19.419158230425985,0,4.817537505593502,13.041908792890315,0.972077082401083,0.1758059132940858,-2.0887093717516825,0,0.945139816499953,1.7626432476222431,2.3360505412768036,1887.7073730550155,-1.4376875279675072,0,59.13846826639147,14.840768030430812,-2.166085904935358,-4.789875650028791,1,3.3748556678333923,5.9520263657854805e-5,2385.852668451683,81.62312472032492,0,0,0,0,0,0,0,0,0,0,0,0,t1
25.5,0,3,0,-27.7,0,0,6,1,0,0,0,3,0,0,0,0,0,0,0,2.5,0,41.7083333333333,0,4.48,4.32,0.95,0.23271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t1
22.825240450669014,1.3520294982608567,3,0.41600907638795587,-34.52488781405347,0,844.650586432191,5.940570131944579,1.4201254571782584,1.3520294982608567,0,0,3,1.3520294982608567,0.4274820539137033,0,2.1533834923194055,6.708853797497236,0.26000567274247244,0.2441981279949841,2.5304115723946436,30.432189276882397,46.195404481782774,0,4.91059892217893,11.573027692057469,0.9578001701822741,0.2132979826367456,-0.6009917031746946,0,0.20511415092166355,0.3825286659202532,0.5069694609401825,422.95394315357925,-0.3120068072909669,0,14.834622311613849,3.8899460884032733,-0.6146791146466095,-1.2542962622175575,0,0.9117043144480225,2.224101034529088e-5,629.8108392562315,169.8393419618732,1.4799886545150551,0,0,0,0,0,0,0,0,0,0,0,t1
15.5,5,0,3,-56.6,1,40,4.26086956521739,4.04,5,0,0,3,5,0.55168,0,5.23,14.3039743367044,1,0.53,7.6,50,26.2595333333333,0.333333333333333,1.73,2.889375,2.7,0.206538085850473,-2.32467012444536,0,0,1.97,1.14137,0,-1.7,0,82.4093369735283,24.81184126837,-2.61295116647641,-4.43938366681887,0,0,8.445e-5,1732.05453436533,0,0,0,0,0,0,0,0,0,0,0,0,82.505,t1
133.1469051756275,5.2675,0.22999999999999995,2.6550000000000002,-39.38805,0,869.7999999999972,4.871739130434782,2.58615,4.789999999999999,1,0,2.6550000000000002,5.745,0.4694124237834121,0,2.6979147810503594,10.099023897409658,1,0.49585,3.0300000000000002,46.050000000000004,53.382722310372905,0.12999999999999995,2.5522,9.299192772167402,1.82865,0.22543888444101914,-3.529401953100041,0,0,0.17259999999999998,0.13887665,125.40415338030789,-2.065649999999997,1.0699999999999998,38.58181107337187,17.79128818046694,-1.9906967219951666,-4.734762981095433,0,0.2756709206127776,4.2638249999999964e-5,77.94245404643985,96.31012386040166,0,0,-1.0372362,-2.96787370030581,0,0,0,0,0,0,0,3.712725,t1
19.489225791486486,5.007028513918016,0,3,-56.023661858722775,1,67.92662863424587,4.274621005491768,4.0000780409456755,4.992971486081986,0,0,3,5.021085541754045,0.5496282943840648,0,5.147906957437586,14.16345273288283,1,0.5302811405567206,7.476298155042937,50.01405702783603,27.218131604685837,0.32396198144264643,1.7595197584556628,3.0455483132587635,2.6744162093384256,0.20720024209558208,-2.365200650907126,0,0,1.9146153103260424,1.1092814602775813,3.8808200063880816,-1.7110448075854519,0.028114055672059685,81.17950709208627,24.581234117765586,-2.599050855746787,-4.450943595392948,0,0,8.316471908819234e-5,1683.3594567591397,1.945195955505672,0,0,-0.03471537651413766,-0.0896838375938704,0,0,0,0,0,0,0,80.18544983677671,t1
22.537034838862823,4.302925989672978,3.0000000000000004,1.721170395869191,-43.925129087779695,0,182.4268502581751,5.754118514875835,1.9014974182444062,4.302925989672978,0,0,3.0000000000000004,4.302925989672978,0.4980395685203872,0,0.40569707401032706,4.474979033071058,0.8605851979345955,0.04600688468158348,4.06540447504303,12.87422603725303,23.60430756748153,0,4.848123924268503,13.207598393314505,0.9672117039586918,0.17992990226121344,-1.7472579985551464,0,0.8486266871999277,1.5826506024096385,2.09750430292599,1683.417098318081,-1.2908777969018934,0,51.363747314703524,12.744618444082702,-1.8194273412275217,-4.11437214242136,1,2.874655113119139,5.519896729776249e-5,2045.0073131047504,97.59036144578315,0.278829604130809,0,0,0,0,0,0,0,0,0,0,0,t1
32.50652290871936,5.042872454448017,0.04930332261521972,2.9260450160771705,-54.09690246516613,1,160.38585209003176,4.3635071531758225,3.8105359056806,4.969453376205788,0,0,2.9260450160771705,5.116291532690246,0.5382687385129094,0,4.856219674394504,13.69188046815798,1,0.5221007502679529,6.87502679528403,49.12433011789925,30.100275707832683,0.3090389424794567,1.845476956055734,3.9418873958750145,2.5658842443729903,0.20922653688613552,-2.499479836611475,0,0,1.6987245444801713,0.9925332475884243,18.89255696377918,-1.7556438523962636,0.17148981779206862,75.5461937755177,23.781645633658638,-2.508179566396432,-4.478903666635875,0,0.05909344493307131,7.813311897106109e-5,1477.7228396085773,16.640723099764557,0,0,-0.1508764951768489,-0.45156992503875903,0,0,0,0,0,0,0,70.39011789924973,t1
15.5,5,0,3,-56.6,1,40,4.26086956521739,4.04,5,0,0,3,5,0.55168,0,5.23,14.3039743367044,1,0.53,7.6,50,26.2595333333333,0.333333333333333,1.73,2.889375,2.7,0.206538085850473,-2.32467012444536,0,0,1.97,1.14137,0,-1.7,0,82.4093369735283,24.81184126837,-2.61295116647641,-4.43938366681887,0,0,8.445e-5,1732.05453436533,0,0,0,0,0,0,0,0,0,0,0,0,82.505,t1
15.5,5,0,3,-56.6,1,40,4.26086956521739,4.04,5,0,0,3,5,0.55168,0,5.23,14.3039743367044,1,0.53,7.6,50,26.2595333333333,0.333333333333333,1.73,2.889375,2.7,0.206538085850473,-2.32467012444536,0,0,1.97,1.14137,0,-1.7,0,82.4093369735283,24.81184126837,-2.61295116647641,-4.43938366681887,0,0,8.445e-5,1732.05453436533,0,0,0,0,0,0,0,0,0,0,0,0,82.505,t1
