"","nfi_plot","PICE MAR","PICE GLA","POPU TRE","POPU BAL","BETU PAP","PINU BAN","BETU GLA","SALI SCO","ABIE LAS","PICE SPP","PINU CON","BETU NEO","BETU SPP","SALI SPP","PICE ENG GLA","PINU CON LAT","BETU OCC","BETU PAP PAP","ALNU CRI","ABIE BAL","PICE ENG","ABIE AMA","PICE LUT X","TSUG HET","TSUG MER","BETU PUM","ALNU INC","ALNU SPP","POPU TRI","THUJ PLI","CORY COR","ALNU RUG","BETU NAN","AMEL ALN","CORN STO","PRUN VIR","POPU SPP","CHAM NOO","QUER MAC","ALNU RUB","PICE SIT","PSEU MEN GLA","JUNI SCO","LARI OCC","LARI LYA","PINU ALB","PSEU MEN MEN","TAXU BRE","PSEU MEN","PINU CON CON","PINU PON","ACER MAC","SALI PLA","BETU PAP NEO","SHEP CAN"
"204",1273451,256.51153,0,0,0,0,816.75847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",1279861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13082.72728,0,0,0,0,4323.76336,4880.94936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",1279876,0,0,0,0,0,0,0,0,5449.3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",1279966,643.83348,0,46.6546,0,0,0,0,0,279.9276,0,0,0,0,0,1866.184,6494.32032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",1280161,661.807234,791.603238,0,0,0,0,0,0,0,0,0,0,0,2.069668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",1280171,0,0,2.4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1280181,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",1280191,0,0,1072.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",1280201,0,0,491.99919,2314.9447,0,0,0,0,0,0,0,0,0,1.13961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",1280211,0,1247.12952,3993.044614,0,0.546117,0,0,0,0,0,0,0,0,0.277849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",1280241,0,0,1022.142178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.933222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",1280271,436.540024,0,0,0,0,303.7385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",1280296,10153.34772,0,0,0,0,356.39378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",1280371,0,0,762.754112,0,9.919488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",1286741,0,0,0,472.11297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6009.87051,0,0,0,0,0,956.98575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",1286771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",1286856,48.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",1287181,0,0,0,0,0,150.8639,0,0,0,0,0,0,0,0,0,0,0,360.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",1287251,875.27942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.485274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",1287256,0,574.03032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491.62436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",1287286,1815.397,0,0,0,0,1368.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",1293686,0,0,0,0,0,0,0,0,2279.5213,0,0,0,0,0,0,176.01367,0,0,0,0,429.93503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",1293691,0,0,0,0,0,0,0,0,3269.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",1293696,0,0,752.86024,0,0,0,0,0,97.217014,0,0,0,0,0,2457.145746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",1293921,70.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",1293931,24.891504,0,0,0,0,493.671576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",1294021,1310.03649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.275178,1.347122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",1294041,0,0,1.15486,1.81478,0.65992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44434,0,0,4.9494,0.65992,1.81478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",1294051,0,0,0,424.5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",1294076,0,0,0,0,0,209.99199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",1294121,0,0,123.329982,43.42605,0,0,0,0,0,0,0,0,0,6.948168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",1294166,0,0,0,0,0,1323.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",1300521,0,0,0,0,0,0,0,0,5747.6839,0,0,0,0,0,1473.4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",1300581,0,0,0,0,0,0,0,0,12.0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",1300611,0,0,0,0,0,0,0,0,795.394092,0,0,0,0,0,0,0,0,0,0,0,3301.860308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",1307371,0,0,0,0,0,0,0,0,4972.985288,0,0,0,0,0,0,0,0,0,0,0,0,42.9792,0,0,5875.700112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",1307391,0,0,0,0,0,0,0,0,389.99508,131.16741,180.26751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",1307401,0,3615.3513,0,0,0,0,0,0,1274.98565,0,1192.9442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",1307441,2072.86373,0,572.42262,0,0,0,0,0,0,0,6027.78365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",1307451,0,0,0,0,0,0,0,0,120.2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",1307731,0,76.52517,974.396745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",1307826,0,0,11018.35473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.84096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",1307926,0.6252,327.3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",1314251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.274208,0,58.33312,1338.499781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1314291,0,0,0,0,0,0,0,0,0,0,677.5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",1314311,0,0,0,0,0,0,0,0,5.2053,0,0,0,0,0,3.903975,17.17749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",1314351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",1314376,0,0,0,0,0,0,0,0,5345.27188,0,0,0,0,0,0,0,0,0,0,0,1743.94812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",1314711,0,0,2634.8351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",1314811,0,395.32994,1056.57688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.87318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",1321206,0,0,3350.39346,0,0,0,0,0,0,0,1674.47523,0,0,0,1924.60431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",1321236,0,0,0,0,0,0,0,0,35.532944,0,0,0,0,0,2073.873156,0,0,0,0,0,0,0,0,0,0,0,0,0,101.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",1321581,0,0,5386.88161,190.05536,0,0,0,0,0,0,0,0,0,362.29303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",1321586,0,0,4313.76752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",1321686,0,0,1.830192,0,0.181008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",1327976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.20446,0,0,0,0,5306.82711,0,0,0,0,0,0,0,494.15799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",1328066,0,0,0,0,0,0,0,0,298.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",1328086,0,0,0,0,0,0,0,0,0,0,4.964232,0,0,0,6.855368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",1328496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.97523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",1328581,113.53584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",1328586,115.480875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",1334886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.73369,0,275.89729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",1334961,0,0,0,0,0,0,0,0,1475.37985,0,3601.39305,0,0,0,4087.0771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",1334976,0,0,0,0,0,0,0,0,31.24368,0,0,0,0,0,269.17632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",1334986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.725401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",1335001,0,0,0,0,0,0,0,0,22.6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",1335381,0,0,0,0,1065.8024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",1341751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.59351,46.78938,0,0,0,0,0,0,0,0,0,0,0,0,4467.78561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",1341776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5563.566931,7.629769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",1342331,0,0,2.1962,0,0,5845.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",1342351,321.94056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",1348646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093.988,0,928.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.52,1474.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",1348666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.866,0,0,1163.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",1348741,0,0,0,0,11.55028,0,0,0,71.77674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",1348746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.816315,334.4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8433.878735,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",1348756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",1349216,0,0,21.6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",1355561,0,0,0,0,0,0,0,0,1792.578304,4842.761726,1848.51987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",1355591,0,0,1.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",1355646,0,0,0,0,0,0,0,0,2765.97565,0,0,0,0,0,1590.26085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",1355666,0,0,0,0,83.8032,0,0,0,0,0,0,0,0,0,120.881293,50.363509,0,0,0,0,0,0,0,460.509862,0,0,0,0,0,389.291136,0,0,0,0,0,0,0,0,0,0,0,33.1721,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",1356096,0,0,2844.5161,568.0338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",1356106,0,0,0,0,524.50825,1616.34175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",1362461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.6602,5182.2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",1362476,0,0,0,0,0,0,0,0,0,68.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",1362486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326.17628,3427.14372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",1369366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",1369371,474.88877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724.72173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",1369386,0,0,2.61946,0,0,0,0,0,0,0,0,0,0,0,0,49.76974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",1369431,0,0,0,0,0,0,0,0,3087.8145,8268.48105,0,0,0,0,0,0,0,0,0,0,0,0,0,80.05445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",1376271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.706,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",1376296,0,0,0,0,0,0,0,0,9877.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",1376306,0,0,0,0,0,0,0,0,0,84.59256,0,0,0,0,0,0,0,0,0,0,0,0,0,2227.60408,0,0,0,0,0,11659.67452,0,0,0,0,0,0,0,0,0,0,0,126.88884,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",1383116,0,0,0,0,0,0,0,0,0,4203.64858,0,0,0,0,0,3139.24032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",1383146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.49381,5850.24788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.77241,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",1383151,0,0,0,0,183.9586,0,0,0,0,0,0,0,0,0,118.8304,787.2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.417,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",1396871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.90051,4593.89969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",1396896,0,0,5.256274,0,0,0,0,0,0,0,0,0,0,0,0,1509.957426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",1396931,0,0,0,0,0,0,0,0,0,5.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",1396936,0,0,0,0,0,0,0,0,6847.01666,0,0,0,0,0,0,0,0,0,0,0,296.76444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",1403851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11297.15646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",1403871,0,0,0,0,0,0,0,0,79.42152,0,0,0,0,0,0,0,0,0,0,0,19.85538,0,0,282.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",1410631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354.4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",1410686,0,0,498.24095,0,0,0,0,0,0,0,0,0,0,0,0,194.96385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639.3252,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",1410696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9010.7829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.6578,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",1410756,0,0,0,0,0,0,0,0,2214.35,1337.4674,0,0,0,0,0,0,0,0,0,0,0,0,0,358.7247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",1417516,0,0,114.21869,0,0,0,0,0,0,332.72401,0,0,0,0,0,3952.95988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.12742,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",1417521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485.7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",1417526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.5865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
