"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"1462",1327976,"2017-AUG-14","TSUG MER ",5980000,410000,160.89264
"1463",1328041,"2003-SEP-04","PICE ENG GLA",5990000,670000,75.5571
"1464",1328066,"2001-JUN-24","ABIE LAS ",5990000,370000,298.49
"1465",1328066,"2014-AUG-12","ABIE LAS ",5990000,370000,945.26047
"1466",1328066,"2014-AUG-12","PICE ENG GLA",5990000,370000,99.70037
"1467",1328066,"2014-AUG-12","POPU TRE ",5990000,370000,217.06916
"1468",1328086,"2002-AUG-13","PICE ENG GLA",5980000,450000,6.855368
"1469",1328086,"2002-AUG-13","PINU CON ",5980000,450000,4.964232
"1470",1328086,"2014-JUL-19","PINU CON ",5980000,450000,18.1847
"1471",1334886,"2003-SEP-09","ABIE AMA ",5960000,530000,856.73369
"1472",1334886,"2003-SEP-09","TSUG HET ",5960000,530000,275.89729
"1473",1334886,"2017-AUG-09","ABIE AMA ",5960000,530000,857.82084
"1474",1334886,"2017-AUG-09","TSUG HET ",5960000,530000,345.8955
"1475",1334961,"2003-JUN-16","ABIE LAS ",5960000,430000,1475.37985
"1476",1334961,"2003-JUN-16","PICE ENG GLA",5960000,430000,4087.0771
"1477",1334961,"2003-JUN-16","PINU CON ",5960000,430000,3601.39305
"1478",1334961,"2014-JUL-20","ABIE LAS ",5960000,430000,1164.4015
"1479",1334961,"2014-JUL-20","PICE ENG GLA",5960000,430000,3790.4985
"1480",1334976,"2003-JUL-26","ABIE LAS ",5960000,490000,31.24368
"1481",1334976,"2003-JUL-26","PICE ENG GLA",5960000,490000,269.17632
"1482",1334976,"2014-JUL-18","ABIE LAS ",5960000,490000,32.1148
"1483",1334976,"2014-JUL-18","PICE ENG GLA",5960000,490000,770.7552
"1484",1334986,"2003-JUL-22","PICE ENG GLA",5960000,530000,194.725401
"1485",1334986,"2014-AUG-09","PICE ENG GLA",5960000,530000,27.2666
"1486",1335001,"2003-JUL-21","ABIE LAS ",5960000,590000,22.6807
"1487",1335001,"2014-AUG-17","ABIE LAS ",5960000,590000,21.70367
"1488",1335001,"2014-AUG-17","PICE ENG ",5960000,590000,4.44533
"1489",1341751,"2003-JUL-28","CHAM NOO ",5940000,470000,4467.78561
"1490",1341751,"2003-JUL-28","TSUG HET ",5940000,470000,28.59351
"1491",1341751,"2003-JUL-28","TSUG MER ",5940000,470000,46.78938
"1492",1341751,"2017-AUG-11","CHAM NOO ",5940000,470000,4067.40396
"1493",1341776,"2003-JUL-27","TSUG HET ",5940000,570000,5563.566931
"1494",1341776,"2003-JUL-27","TSUG MER ",5940000,570000,7.629769
"1495",1341776,"2017-AUG-10","TSUG HET ",5940000,570000,5353.721268
"1496",1341776,"2017-AUG-10","TSUG MER ",5940000,570000,7.870112
"1497",1348646,"2003-JUL-26","ABIE AMA ",5920000,530000,2093.988
"1498",1348646,"2003-JUL-26","ALNU RUB ",5920000,530000,338.52
"1499",1348646,"2003-JUL-26","PICE SIT ",5920000,530000,1474.98
"1500",1348646,"2003-JUL-26","TSUG HET ",5920000,530000,928.512
"1501",1348646,"2017-AUG-08","ALNU RUB ",5920000,530000,469.86315
"1502",1348646,"2017-AUG-08","TSUG HET ",5920000,530000,2250.9723
"1503",1348666,"2005-JUN-27","ABIE AMA ",5930000,610000,1052.866
"1504",1348666,"2005-JUN-27","TSUG MER ",5930000,610000,1163.694
"1505",1348666,"2017-JUL-19","ABIE AMA ",5930000,610000,795.5832
"1506",1348666,"2017-JUL-19","TSUG MER ",5930000,610000,1384.0968
"1507",1348741,"2003-JUL-18","ABIE LAS ",5920000,510000,71.77674
"1508",1348741,"2003-JUL-18","BETU PAP ",5920000,510000,11.55028
"1509",1348741,"2014-AUG-15","ABIE LAS ",5920000,510000,36.0056
"1510",1348746,"2003-JUN-24","PICE ENG GLA",5920000,530000,32.816315
"1511",1348746,"2003-JUN-24","PINU CON LAT",5920000,530000,334.4029
"1512",1348746,"2003-JUN-24","PSEU MEN GLA",5920000,530000,8433.878735
"1513",1348746,"2009-AUG-04","ABIE LAS ",5920000,530000,7.470135
"1514",1348746,"2009-AUG-04","PINU CON LAT",5920000,530000,332.43275
"1515",1348746,"2009-AUG-04","PSEU MEN GLA",5920000,530000,8576.76495
"1516",1348746,"2014-JUL-16","ABIE LAS ",5920000,530000,25.873699
"1517",1348746,"2014-JUL-16","BETU PAP ",5920000,530000,667.6525
"1518",1348746,"2014-JUL-16","PSEU MEN GLA",5920000,530000,8719.54165
"1519",1348756,"2009-AUG-05","PICE ENG ",5920000,570000,7.4848
"1520",1348756,"2014-AUG-30","PICE ENG GLA",5920000,570000,54.3783
"1521",1355561,"2002-JUN-29","ABIE LAS ",5910000,670000,1792.578304
"1522",1355561,"2002-JUN-29","PICE SPP ",5910000,670000,4842.761726
"1523",1355561,"2002-JUN-29","PINU CON ",5910000,670000,1848.51987
"1524",1355561,"2017-JUL-18","ABIE LAS ",5910000,670000,2114.0323
"1525",1355561,"2017-JUL-18","PICE ENG GLA",5910000,670000,3123.745
"1526",1355561,"2017-JUL-18","PINU CON ",5910000,670000,201.0062
"1527",1355591,"2003-JUN-17","POPU TRE ",5910000,390000,1.443
"1528",1355591,"2014-JUL-28","PICE ENG GLA",5910000,390000,16.784434
"1529",1355591,"2014-JUL-28","PICE MAR ",5910000,390000,18.24395
"1530",1355591,"2014-JUL-28","POPU TRE ",5910000,390000,37.947416
"1531",1355646,"2003-JUL-08","ABIE LAS ",5900000,610000,2765.97565
"1532",1355646,"2003-JUL-08","PICE ENG GLA",5900000,610000,1590.26085
"1533",1355646,"2013-SEP-15","ABIE LAS ",5900000,610000,2890.88555
"1534",1355646,"2013-SEP-15","PICE ENG GLA",5900000,610000,1804.47575
"1535",1355666,"2003-JUL-16","BETU PAP ",5890000,690000,83.8032
"1536",1355666,"2003-JUL-16","PICE ENG GLA",5890000,690000,120.881293
"1537",1355666,"2003-JUL-16","PINU CON LAT",5890000,690000,50.363509
"1538",1355666,"2003-JUL-16","PSEU MEN GLA",5890000,690000,33.1721
"1539",1355666,"2003-JUL-16","THUJ PLI ",5890000,690000,389.291136
"1540",1355666,"2003-JUL-16","TSUG HET ",5890000,690000,460.509862
"1541",1355666,"2016-JUL-22","PICE ENG GLA",5890000,290000,571.59441
"1542",1355666,"2016-JUL-22","PINU CON ",5890000,290000,564.94772
"1543",1355666,"2016-JUL-22","THUJ PLI ",5890000,290000,1088.89117
"1544",1355666,"2016-JUL-22","TSUG HET ",5890000,290000,1945.42481
"1545",1362461,"2002-AUG-11","PICE ENG GLA",5890000,350000,1461.6602
"1546",1362461,"2002-AUG-11","PINU CON LAT",5890000,350000,5182.2498
"1547",1362461,"2014-JUL-29","PICE ENG GLA",5890000,350000,4795.26912
"1548",1362461,"2014-JUL-29","PINU CON LAT",5890000,350000,754.81088
"1549",1362476,"2004-JUL-29","PICE SPP ",5890000,410000,68.305
"1550",1362476,"2013-AUG-28","POPU TRE ",5890000,410000,0.0182
"1551",1362486,"2003-JUL-07","PICE ENG GLA",5880000,450000,1326.17628
"1552",1362486,"2003-JUL-07","PINU CON LAT",5880000,450000,3427.14372
"1553",1362486,"2013-AUG-30","PICE ENG GLA",5880000,450000,2571.5458
"1554",1362486,"2013-AUG-30","PINU CON LAT",5880000,450000,226.6542
"1555",1369366,"2003-JUL-03","PINU CON LAT",5860000,450000,25.7731
"1556",1369366,"2013-AUG-27","PINU CON LAT",5860000,450000,38.6665
"1557",1369371,"2002-JUL-16","PICE MAR ",5860000,470000,474.88877
"1558",1369371,"2002-JUL-16","PINU CON LAT",5860000,470000,1724.72173
"1559",1369371,"2009-AUG-06","PICE MAR ",5860000,470000,1167.229624
"1560",1369371,"2009-AUG-06","PINU CON LAT",5860000,470000,1516.671976
"1561",1369371,"2013-AUG-28","PICE MAR ",5860000,470000,1265.882504
"1562",1369371,"2013-AUG-28","PINU CON LAT",5860000,470000,1512.944696
"1563",1369386,"2002-JUL-18","PINU CON LAT",5860000,530000,49.76974
"1564",1369386,"2002-JUL-18","POPU TRE ",5860000,530000,2.61946
"1565",1369386,"2013-AUG-22","PICE ENG ",5860000,530000,0
"1566",1369386,"2013-AUG-22","PINU CON LAT",5860000,530000,62.52487
"1567",1369386,"2013-AUG-22","POPU TRE ",5860000,530000,45.27663
"1568",1369431,"2002-JUL-15","ABIE LAS ",5850000,3e+05,3087.8145
"1569",1369431,"2002-JUL-15","PICE SPP ",5850000,3e+05,8268.48105
"1570",1369431,"2002-JUL-15","TSUG HET ",5850000,3e+05,80.05445
"1571",1369431,"2016-JUL-23","ABIE LAS ",5850000,3e+05,6283.34238
"1572",1369431,"2016-JUL-23","PICE ENG GLA",5850000,3e+05,6207.48714
"1573",1369431,"2016-JUL-23","TSUG HET ",5850000,3e+05,139.06794
"1574",1376271,"2002-JUL-17","PSEU MEN GLA",5840000,550000,3.706
"1575",1376271,"2013-AUG-31","PICE ENG ",5840000,550000,0.126659
"1576",1376271,"2013-AUG-31","PINU CON ",5840000,550000,0.847641
"1577",1376296,"2002-JUL-12","ABIE LAS ",5830000,650000,9877.37
"1578",1376296,"2013-AUG-23","ABIE LAS ",5830000,650000,9399.9946
"1579",1376306,"2004-JUL-01","PICE SPP ",5830000,690000,84.59256
"1580",1376306,"2004-JUL-01","PSEU MEN GLA",5830000,690000,126.88884
"1581",1376306,"2004-JUL-01","THUJ PLI ",5830000,690000,11659.67452
"1582",1376306,"2004-JUL-01","TSUG HET ",5830000,690000,2227.60408
"1583",1376306,"2014-SEP-09","PICE ENG GLA",5830000,690000,119.04489
"1584",1376306,"2014-SEP-09","THUJ PLI ",5830000,690000,8267.00625
"1585",1383116,"2004-JUN-20","PICE SPP ",5830000,410000,4203.64858
"1586",1383116,"2004-JUN-20","PINU CON LAT",5830000,410000,3139.24032
"1587",1383116,"2013-AUG-07","PICE ENG ",5830000,410000,16.0816
"1588",1383116,"2013-AUG-07","PICE SPP ",5830000,410000,6684.33792
"1589",1383116,"2013-AUG-07","PINU CON LAT",5830000,410000,628.94208
"1590",1383146,"2003-JUL-05","PICE ENG GLA",5820000,530000,56.49381
"1591",1383146,"2003-JUL-05","PINU CON LAT",5820000,530000,5850.24788
"1592",1383146,"2003-JUL-05","PSEU MEN GLA",5820000,530000,408.77241
"1593",1383146,"2013-SEP-14","PICE ENG GLA",5820000,530000,392.56002
"1594",1383146,"2013-SEP-14","PINU CON LAT",5820000,530000,1584.77934
"1595",1383146,"2013-SEP-14","PSEU MEN GLA",5820000,530000,2922.41364
"1596",1383151,"2003-JUL-01","BETU PAP ",5820000,550000,183.9586
"1597",1383151,"2003-JUL-01","PICE ENG GLA",5820000,550000,118.8304
"1598",1383151,"2003-JUL-01","PINU CON LAT",5820000,550000,787.2514
"1599",1383151,"2003-JUL-01","PSEU MEN GLA",5820000,550000,51.417
"1600",1383151,"2009-AUG-07","BETU PAP ",5820000,550000,386.58711
"1601",1383151,"2009-AUG-07","PICE ENG GLA",5820000,550000,355.28451
"1602",1383151,"2009-AUG-07","PINU CON LAT",5820000,550000,522.75342
"1603",1383151,"2009-AUG-07","PSEU MEN GLA",5820000,550000,300.50496
"1604",1383151,"2013-JUL-25","PICE ENG GLA",5820000,550000,359.64626
"1605",1383151,"2013-JUL-25","PINU CON LAT",5820000,550000,519.30231
"1606",1383151,"2013-JUL-25","POPU TRE ",5820000,550000,26.88944
"1607",1396871,"2003-JUN-26","PICE ENG GLA",5790000,390000,12.90051
"1608",1396871,"2003-JUN-26","PINU CON LAT",5790000,390000,4593.89969
"1609",1396871,"2013-AUG-09","PICE ENG ",5790000,390000,17.358363
"1610",1396871,"2013-AUG-09","PICE ENG GLA",5790000,390000,26.3185
"1611",1396871,"2013-AUG-09","PINU CON LAT",5790000,390000,5377.826437
"1612",1396896,"2003-JUL-07","PINU CON LAT",5780000,490000,1509.957426
"1613",1396896,"2003-JUL-07","POPU TRE ",5780000,490000,5.256274
"1614",1396896,"2013-SEP-12","PINU CON LAT",5780000,490000,1547.596152
"1615",1396896,"2013-SEP-12","POPU TRE ",5780000,490000,1.798648
"1616",1396931,"2001-OCT-04","PICE SPP ",5780000,630000,5.0635
"1617",1396931,"2009-AUG-19","PICE SPP ",5780000,630000,5.0635
"1618",1396931,"2013-JUL-23","ABIE LAS ",5780000,630000,3.263246
"1619",1396931,"2013-JUL-23","PICE ENG ",5780000,630000,3.894842
"1620",1396936,"2003-JUL-24","ABIE LAS ",5770000,650000,6847.01666
"1621",1396936,"2003-JUL-24","PICE ENG ",5770000,650000,296.76444
"1622",1396936,"2013-JUL-19","ABIE LAS ",5770000,650000,5638.70512
"1623",1396936,"2013-JUL-19","PICE ENG ",5770000,650000,834.64548
"1624",1403851,"2000-AUG-20","TSUG MER ",5740000,370000,11297.15646
"1625",1403851,"2016-JUL-24","TSUG MER ",5740000,370000,11267.5225
"1626",1403851,"2016-JUL-24","TSUG MER HET",5740000,370000,730.0085
"1627",1403871,"2003-JUL-20","ABIE LAS ",5730000,450000,79.42152
"1628",1403871,"2003-JUL-20","PICE ENG ",5730000,450000,19.85538
"1629",1403871,"2003-JUL-20","TSUG HET ",5730000,450000,282.549
"1630",1403871,"2016-JUL-20","ABIE LAS ",5730000,450000,17.6439
"1631",1403871,"2016-JUL-20","TSUG MER ",5730000,450000,401.86608
"1632",1410631,"2003-JUL-08","PINU CON LAT",5750000,380000,2354.4427
"1633",1410631,"2013-AUG-10","PINU CON LAT",5750000,380000,2469.9377
"1634",1410686,"2003-JUL-02","PINU CON LAT",5740000,6e+05,194.96385
"1635",1410686,"2003-JUL-02","POPU TRE ",5740000,6e+05,498.24095
"1636",1410686,"2003-JUL-02","PSEU MEN GLA",5740000,6e+05,3639.3252
"1637",1410686,"2013-JUL-21","POPU TRE ",5740000,6e+05,364.06524
"1638",1410686,"2013-JUL-21","PSEU MEN GLA",5740000,6e+05,4075.75476
"1639",1410696,"2002-JUN-18","PINU CON LAT",5730000,640000,9010.7829
"1640",1410696,"2002-JUN-18","PSEU MEN GLA",5730000,640000,260.6578
"1641",1410696,"2013-JUL-17","PICE ENG GLA",5730000,640000,641.4721
"1642",1410696,"2013-JUL-17","PINU CON LAT",5730000,640000,519.6736
"1643",1410696,"2013-JUL-17","PSEU MEN GLA",5730000,640000,2898.8043
"1644",1410756,"2000-AUG-16","ABIE LAS ",5710000,470000,2214.35
"1645",1410756,"2000-AUG-16","PICE SPP ",5710000,470000,1337.4674
"1646",1410756,"2000-AUG-16","TSUG HET ",5710000,470000,358.7247
"1647",1410756,"2016-JUL-19","ABIE LAS ",5710000,470000,2532.99438
"1648",1410756,"2016-JUL-19","PICE ENG GLA",5710000,470000,1587.12939
"1649",1410756,"2016-JUL-19","PSEU MEN ",5710000,470000,464.91669
"1650",1410756,"2016-JUL-19","TSUG HET ",5710000,470000,758.82954
"1651",1410761,"2002-JUL-09","ABIE LAS ",5710000,490000,10.096317
"1652",1410761,"2002-JUL-09","BETU PAP ",5710000,490000,36.058275
"1653",1410761,"2002-JUL-09","PICE SPP ",5710000,490000,699.45606
"1654",1410761,"2002-JUL-09","PSEU MEN GLA",5710000,490000,1336.55751
"1655",1417516,"2004-JUN-21","PICE SPP ",5730000,4e+05,332.72401
"1656",1417516,"2004-JUN-21","PINU CON LAT",5730000,4e+05,3952.95988
"1657",1417516,"2004-JUN-21","POPU TRE ",5730000,4e+05,114.21869
"1658",1417516,"2004-JUN-21","PSEU MEN GLA",5730000,4e+05,566.12742
"1659",1417516,"2013-AUG-12","PICE SPP ",5730000,4e+05,896.356
"1660",1417516,"2013-AUG-12","PINU CON LAT",5730000,4e+05,1658.2586
"1661",1417516,"2013-AUG-12","POPU TRE ",5730000,4e+05,291.3157
"1662",1417516,"2013-AUG-12","PSEU MEN GLA",5730000,4e+05,1631.36792
"1663",1417521,"2004-JUN-24","PINU CON LAT",5720000,420000,3485.7597
"1664",1417521,"2013-AUG-13","PICE ENG ",5720000,420000,0.898511
"1665",1417521,"2013-AUG-13","PINU CON LAT",5720000,420000,3627.862589
"1666",1417526,"2003-AUG-27","PINU CON LAT",5720000,440000,2108.5865
"1667",1417526,"2013-AUG-24","PINU CON LAT",5720000,440000,1176.2577
"1668",1417536,"2004-JUN-14","PINU CON LAT",5720000,480000,2131.7167
"1669",1417536,"2013-AUG-17","PINU CON LAT",5720000,480000,2002.1126
"1670",1417566,"2002-JUL-11","PINU CON LAT",5720000,6e+05,10.0005
"1671",1417566,"2009-AUG-20","PINU CON LAT",5720000,6e+05,217.2748
"1672",1417566,"2013-JUL-07","PICE ENG GLA",5720000,6e+05,24.09426
"1673",1417566,"2013-JUL-07","PINU CON ",5720000,6e+05,273.36574
"1674",1417576,"2004-JUN-18","PINU CON LAT",5710000,640000,4245.436833
"1675",1417576,"2004-JUN-18","PSEU MEN GLA",5710000,640000,1999.265867
"1676",1417576,"2009-AUG-21","PINU CON LAT",5710000,640000,380.29488
"1677",1417576,"2009-AUG-21","PSEU MEN GLA",5710000,640000,4390.47222
"1678",1417576,"2013-JUL-09","PICE ENG ",5710000,640000,0
"1679",1417576,"2013-JUL-09","PINU CON LAT",5710000,640000,303.86151
"1680",1417576,"2013-JUL-09","PSEU MEN ",5710000,640000,86.5115
"1681",1417576,"2013-JUL-09","PSEU MEN GLA",5710000,640000,4099.92849
"1682",1424411,"2000-AUG-30","ABIE LAS ",5700000,460000,341.91872
"1683",1424411,"2000-AUG-30","PICE SPP ",5700000,460000,320.5488
"1684",1424411,"2000-AUG-30","PINU CON LAT",5700000,460000,4715.94888
"1685",1424411,"2013-AUG-15","ABIE LAS ",5700000,460000,835.095425
"1686",1424411,"2013-AUG-15","PICE SPP ",5700000,460000,819.7529
"1687",1424411,"2013-AUG-15","PINU CON LAT",5700000,460000,3274.399175
"1688",1424421,"2003-JUN-30","PINU CON LAT",5700000,5e+05,5275.01
"1689",1424421,"2013-SEP-13","PICE ENG ",5700000,5e+05,108.7318
"1690",1424421,"2013-SEP-13","PINU CON LAT",5700000,5e+05,5327.8582
"1691",1424456,"2004-JUN-16","PICE SPP ",5690000,640000,106.66109
"1692",1424456,"2004-JUN-16","PINU CON LAT",5690000,640000,18.21043
"1693",1424456,"2004-JUN-16","POPU TRE ",5690000,640000,458.9123
"1694",1424456,"2004-JUN-16","PSEU MEN GLA",5690000,640000,3.902235
"1695",1424471,"2002-JUN-23","PSEU MEN GLA",5690000,7e+05,3336.75806
"1696",1424471,"2014-JUL-09","BETU PAP ",5690000,7e+05,185.43291
"1697",1424471,"2014-JUL-09","PSEU MEN ",5690000,7e+05,80.1528
"1698",1424471,"2014-JUL-09","PSEU MEN GLA",5690000,7e+05,4569.25709
"1699",1431326,"2001-MAY-24","PINU CON LAT",5680000,6e+05,2885.33088
"1700",1431326,"2001-MAY-24","PSEU MEN GLA",5680000,6e+05,2497.74912
"1701",1431326,"2009-AUG-18","PSEU MEN GLA",5680000,6e+05,1812.82
"1702",1431326,"2013-JUN-23","PSEU MEN GLA",5680000,6e+05,2007.68
"1703",1431371,"2002-JUL-06","THUJ PLI ",5660000,360000,7980.57
"1704",1431371,"2002-JUL-06","TSUG HET ",5660000,360000,2177.101126
"1705",1431371,"2015-JUL-31","TAXU BRE ",5660000,360000,36.091
"1706",1431371,"2015-JUL-31","THUJ PLI ",5660000,360000,7743.18759
"1707",1431371,"2015-JUL-31","TSUG HET ",5660000,360000,2013.52488
"1708",1438251,"2003-JUL-18","BETU PAP ",5640000,360000,826.55274
"1709",1438251,"2003-JUL-18","THUJ PLI ",5640000,360000,4969.91327
"1710",1438251,"2003-JUL-18","TSUG HET ",5640000,360000,4800.36399
"1711",1438251,"2015-AUG-02","TAXU BRE ",5640000,360000,128.2545
"1712",1438251,"2015-AUG-02","THUJ PLI ",5640000,360000,4463.2566
"1713",1438251,"2015-AUG-02","TSUG HET ",5640000,360000,3958.7889
"1714",1445086,"2003-JUL-22","PSEU MEN GLA",5640000,6e+05,4007.801
"1715",1445086,"2014-JUL-02","PSEU MEN ",5640000,6e+05,107.7043
"1716",1445086,"2014-JUL-02","PSEU MEN GLA",5640000,6e+05,4529.54
"1717",1445106,"2003-JUL-21","BETU PAP ",5630000,680000,51.95625
"1718",1445106,"2003-JUL-21","PICE GLA ",5630000,680000,140.5875
"1719",1445106,"2003-JUL-21","POPU TRE ",5630000,680000,51.95625
"1720",1445106,"2003-JUL-21","PSEU MEN GLA",5630000,680000,2811.75
"1721",1445106,"2009-AUG-17","PICE GLA ",5630000,680000,128.92946
"1722",1445106,"2009-AUG-17","PSEU MEN GLA",5630000,680000,3237.17482
"1723",1445106,"2014-JUL-03","BETU PAP ",5630000,680000,62.35107
"1724",1445106,"2014-JUL-03","PICE GLA ",5630000,680000,62.35107
"1725",1445106,"2014-JUL-03","PSEU MEN GLA",5630000,680000,3543.00786
"1726",1445166,"2002-JUL-08","ABIE LAS ",5610000,490000,14.9463
"1727",1445171,"2003-AUG-20","ABIE LAS ",5600000,510000,3663.85
"1728",1445171,"2016-JUL-18","ABIE LAS ",5600000,510000,3990.33
"1729",1452016,"2004-JUL-26","THUJ PLI ",5600000,370000,3583.05876
"1730",1452016,"2004-JUL-26","TSUG HET ",5600000,370000,12132.11124
"1731",1452016,"2015-AUG-04","THUJ PLI ",5600000,370000,3753.33192
"1732",1452016,"2015-AUG-04","TSUG HET ",5600000,370000,12286.54808
"1733",1452066,"2002-JUL-10","PINU CON LAT",5580000,570000,204.30515
"1734",1452066,"2002-JUL-10","PSEU MEN GLA",5580000,570000,2199.28485
"1735",1458736,"2002-JUN-29","PICE SIT ",5600000,580000,251.82432
"1736",1458736,"2002-JUN-29","THUJ PLI ",5600000,580000,734.4876
"1737",1458736,"2002-JUN-29","TSUG HET ",5600000,580000,19999.04808
"1738",1458736,"2009-AUG-26","THUJ PLI ",5600000,580000,797.28402
"1739",1458736,"2009-AUG-26","TSUG HET ",5600000,580000,22652.24598
"1740",1458736,"2016-JUL-01","THUJ PLI ",5600000,580000,822.81312
"1741",1458736,"2016-JUL-01","TSUG HET ",5600000,580000,24890.09688
"1742",1458861,"2000-JUL-24","JUNI SCO ",5590000,660000,166.17894
"1743",1458861,"2000-JUL-24","PSEU MEN GLA",5590000,660000,8580.08106
"1744",1458861,"2014-JUN-26","JUNI SCO ",5590000,660000,203.48055
"1745",1458861,"2014-JUN-26","PSEU MEN GLA",5590000,660000,9486.06945
"1746",1458951,"2001-MAY-26","PSEU MEN GLA",5550000,590000,1443.8973
"1747",1458951,"2016-JUL-12","PSEU MEN ",5550000,590000,2111.4025
"1748",1465761,"2002-JUN-20","ABIE LAS ",5570000,310000,1170.6744
"1749",1465761,"2002-JUN-20","PSEU MEN GLA",5570000,310000,5774.5089
"1750",1465761,"2015-AUG-05","PINU CON ",5570000,310000,1.101145
"1751",1465761,"2015-AUG-05","PSEU MEN ",5570000,310000,0.069546
"1752",1465761,"2015-AUG-05","PSEU MEN GLA",5570000,310000,4979.72
"1753",1465781,"2003-JUL-16","PSEU MEN GLA",5560000,390000,8054.09
"1754",1465781,"2015-JUL-14","PSEU MEN GLA",5560000,390000,8544.99
"1755",1465841,"2001-MAY-28","ABIE LAS ",5530000,630000,5343.0291
"1756",1465841,"2001-MAY-28","PICE ENG ",5530000,630000,4814.8209
"1757",1465841,"2016-JUL-03","ABIE LAS ",5530000,630000,5902.18176
"1758",1465841,"2016-JUL-03","PICE ENG ",5530000,630000,5997.37824
"1759",1472691,"2001-MAY-30","ABIE LAS ",5520000,5e+05,38.7456
"1760",1472691,"2001-MAY-30","LARI OCC ",5520000,5e+05,2918.8352
"1761",1472691,"2001-MAY-30","PICE ENG ",5520000,5e+05,38.7456
"1762",1472691,"2001-MAY-30","PSEU MEN GLA",5520000,5e+05,3332.1216
"1763",1472691,"2001-MAY-30","TSUG HET ",5520000,5e+05,129.152
"1764",1472691,"2016-JUL-09","ABIE LAS ",5520000,5e+05,82.848
"1765",1472691,"2016-JUL-09","LARI OCC ",5520000,5e+05,3935.28
"1766",1472691,"2016-JUL-09","PSEU MEN ",5520000,5e+05,3918.7104
"1767",1472691,"2016-JUL-09","TSUG HET ",5520000,5e+05,347.9616
"1768",1472701,"2000-SEP-11","ABIE LAS ",5520000,540000,1509.25842
"1769",1472701,"2000-SEP-11","LARI LYA ",5520000,540000,655.25417
"1770",1472701,"2000-SEP-11","PINU ALB ",5520000,540000,940.95741
"1771",1472701,"2016-JUL-07","ABIE LAS ",5520000,540000,1781.39325
"1772",1472701,"2016-JUL-07","LARI LYA ",5520000,540000,912.22995
"1773",1472701,"2016-JUL-07","PICE ENG ",5520000,540000,35.23635
"1774",1472701,"2016-JUL-07","PINU ALB ",5520000,540000,1190.2056
"1775",1479401,"2001-JUN-06","ALNU RUB ",5550000,680000,77.26495
"1776",1479401,"2001-JUN-06","PSEU MEN MEN",5550000,680000,3867.26886
"1777",1479401,"2001-JUN-06","THUJ PLI ",5550000,680000,83.446146
"1778",1479401,"2001-JUN-06","TSUG HET ",5550000,680000,317.572824
"1779",1479401,"2009-AUG-25","ALNU RUB ",5550000,680000,22.374684
"1780",1479401,"2009-AUG-25","PSEU MEN MEN",5550000,680000,5890.56381
"1781",1479401,"2009-AUG-25","THUJ PLI ",5550000,680000,31.697469
"1782",1479401,"2009-AUG-25","TSUG HET ",5550000,680000,478.444767
"1783",1479401,"2016-JUN-27","PSEU MEN ",5550000,680000,7612.35744
"1784",1479401,"2016-JUN-27","THUJ PLI ",5550000,680000,13.63995
"1785",1479401,"2016-JUN-27","TSUG HET ",5550000,680000,66.59505
"1786",1479406,"2002-JUL-06","ABIE AMA ",5550000,7e+05,156.4986
"1787",1479406,"2002-JUL-06","CHAM NOO ",5550000,7e+05,3490.086732
"1788",1479406,"2002-JUL-06","TAXU BRE ",5550000,7e+05,171.442554
"1789",1479406,"2002-JUL-06","THUJ PLI ",5550000,7e+05,3792.7896
"1790",1479406,"2002-JUL-06","TSUG HET ",5550000,7e+05,1629.4266
"1791",1479406,"2002-JUL-06","TSUG MER ",5550000,7e+05,73.6464
"1792",1479406,"2016-JUN-29","TAXU BRE ",5550000,7e+05,74.445268
"1793",1479406,"2016-JUN-29","THUJ PLI ",5550000,7e+05,4254.80055
"1794",1479566,"2004-JUL-28","ABIE LAS ",5510000,480000,6185.93908
"1795",1479566,"2004-JUL-28","PINU ALB ",5510000,480000,1128.6542
"1796",1479566,"2004-JUL-28","TSUG MER ",5510000,480000,72.8164
"1797",1479566,"2015-JUL-22","ABIE LAS ",5510000,480000,6631.434894
"1798",1479566,"2015-JUL-22","PICE ENG ",5510000,480000,0.722206
"1799",1479566,"2015-JUL-22","TSUG MER ",5510000,480000,168.2035
"1800",1479586,"2002-JUL-09","JUNI SCO ",5500000,560000,225.4023
"1801",1479586,"2002-JUL-09","PSEU MEN ",5500000,560000,7288.0077
"1802",1479586,"2016-JUN-30","JUNI SCO ",5500000,560000,181.00494
"1803",1479586,"2016-JUN-30","JUNI SPP ",5500000,560000,70.82802
"1804",1479586,"2016-JUN-30","PSEU MEN ",5500000,560000,7617.94704
"1805",1486291,"2002-JUL-16","ABIE AMA ",5530000,290000,20.77689
"1806",1486291,"2002-JUL-16","CHAM NOO ",5530000,290000,3.66651
"1807",1486291,"2002-JUL-16","TSUG HET ",5530000,290000,3860.63052
"1808",1486291,"2016-AUG-12","ABIE AMA ",5530000,290000,18.4871
"1809",1486291,"2016-AUG-12","THUJ PLI ",5530000,290000,3938.74269
"1810",1486426,"2003-AUG-21","ABIE LAS ",5500000,4e+05,12.0777
"1811",1486426,"2003-AUG-21","LARI OCC ",5500000,4e+05,531.3312
"1812",1486426,"2003-AUG-21","PINU CON LAT",5500000,4e+05,2576.2572
"1813",1486426,"2015-JUL-15","ABIE LAS ",5500000,4e+05,16.40751
