"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"149",1204606,"2016-AUG-11","PINU BAN  ",6060000,390000,700.98636
"150",1211511,"2004-JUN-13","PICE MAR  ",6e+06,470000,327.76663
"151",1211511,"2004-JUN-13","POPU BAL  ",6e+06,470000,12.10877
"152",1211511,"2016-AUG-09","PICE MAR  ",6e+06,470000,423.7561
"153",1211511,"2016-AUG-09","POPU BAL  ",6e+06,470000,57.3779
"154",1211561,"2004-JUN-12","PICE MAR  ",5930000,660000,24.3
"155",1211561,"2017-JUL-11","PICE MAR  ",5930000,660000,17.86
"156",1218376,"2003-AUG-28","LARI LAR  ",6010000,410000,455.16127
"157",1218376,"2003-AUG-28","PICE MAR  ",6010000,410000,2264.17623
"158",1218376,"2016-AUG-10","LARI LAR  ",6010000,410000,595.87553
"159",1218376,"2016-AUG-10","PICE MAR  ",6010000,410000,2776.63967
"160",1218396,"2004-JUN-09","PICE MAR  ",5980000,480000,6360.16394
"161",1218396,"2004-JUN-09","POPU TRE  ",5980000,480000,941.97606
"162",1225241,"2003-JUN-20","PICE MAR  ",6010000,340000,1746.1986
"163",1225241,"2003-JUN-20","POPU TRE  ",6010000,340000,604.0014
"164",1232216,"2003-AUG-27","BETU PAP  ",5850000,690000,1.7282
"165",1232216,"2003-AUG-27","LARI LAR  ",5850000,690000,164.63106
"166",1232216,"2003-AUG-27","PICE MAR  ",5850000,690000,911.38894
"167",1239011,"2003-AUG-30","ALNU SPP  ",5960000,370000,31.12501
"168",1239011,"2003-AUG-30","POPU BAL  ",5960000,370000,4214.21921
"169",1239011,"2003-AUG-30","SALI SPP  ",5960000,370000,204.53578
"170",1239011,"2013-SEP-05","ACER NEG  ",5960000,370000,6.307425
"171",1239011,"2013-SEP-05","ALNU RUG  ",5960000,370000,68.55564
"172",1239011,"2013-SEP-05","BETU PAP  ",5960000,370000,45.70376
"173",1239011,"2013-SEP-05","POPU BAL  ",5960000,370000,4764.964085
"174",1239011,"2013-SEP-05","POPU TRE  ",5960000,370000,354.20414
"175",1245881,"2003-AUG-29","BETU PAP  ",5960000,320000,6.335952
"176",1245881,"2003-AUG-29","BETU PAP PAP",5960000,320000,97.74678
"177",1245881,"2003-AUG-29","PICE GLA  ",5960000,320000,1080.067864
"178",1245881,"2003-AUG-29","POPU TRE  ",5960000,320000,2957.90256
"179",1245881,"2012-AUG-28","BETU PAP  ",5960000,320000,209.76732
"180",1245881,"2012-AUG-28","PICE GLA  ",5960000,320000,1638.18288
"181",1245881,"2012-AUG-28","PICE MAR  ",5960000,320000,84.90582
"182",1245881,"2012-AUG-28","POPU BAL  ",5960000,320000,194.78394
"183",1245881,"2012-AUG-28","POPU TRE  ",5960000,320000,2861.82558
"184",1252776,"2003-AUG-26","LARI LAR  ",5910000,370000,35.746612
"185",1252776,"2003-AUG-26","PICE MAR  ",5910000,370000,155.043688
"186",1252776,"2018-AUG-22","LARI LAR  ",5910000,370000,50.802833
"187",1252776,"2018-AUG-22","PICE MAR  ",5910000,370000,52.263067
"188",1259646,"2003-AUG-27","LARI LAR  ",5910000,330000,51.720788
"189",1259646,"2003-AUG-27","PICE MAR  ",5910000,330000,250.598012
"190",1259646,"2013-SEP-04","LARI LAR  ",5910000,330000,91.494574
"191",1259646,"2013-SEP-04","PICE MAR  ",5910000,330000,261.515226
"192",1259661,"2003-AUG-27","PICE MAR  ",5890000,380000,497.2965
